shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence
750003,45.480852,-75.614677,200002
750003,45.480937,-75.613987,200003
750003,45.481003,-75.613463,200004
750003,45.481050,-75.613092,200005
750003,45.481068,-75.612857,200006
750003,45.481068,-75.612857,210001
750003,45.481079,-75.612722,210002
750003,45.481118,-75.612172,210003
750003,45.481195,-75.611213,210004
750003,45.481206,-75.610932,210005
750003,45.481225,-75.610625,210006
750003,45.481263,-75.610331,210007
750003,45.481291,-75.610024,210008
750003,45.481318,-75.609877,210009
750003,45.481318,-75.609877,220001
750003,45.481338,-75.609769,220002
750003,45.481347,-75.609679,220003
750003,45.481366,-75.609564,220004
750003,45.481430,-75.609347,220005
750003,45.481485,-75.609169,220006
750003,45.481540,-75.609016,220007
750003,45.481604,-75.608863,220008
750003,45.481676,-75.608723,220009
750003,45.481749,-75.608583,220010
750003,45.481831,-75.608443,220011
750003,45.481922,-75.608329,220012
750003,45.481958,-75.608266,220013
750003,45.482175,-75.607961,220014
750003,45.482358,-75.607730,220015
750003,45.482358,-75.607730,230001
750003,45.482828,-75.607136,230002
750003,45.483163,-75.606717,230003
750003,45.483689,-75.606096,230004
750003,45.484313,-75.605450,230005
750003,45.484340,-75.605422,230006
750003,45.484340,-75.605422,240001
750003,45.484576,-75.605184,240002
750003,45.485191,-75.604564,240003
750003,45.485372,-75.604361,240004
750003,45.485544,-75.604158,240005
750003,45.485716,-75.603955,240006
750003,45.485888,-75.603727,240007
750003,45.486052,-75.603498,240008
750003,45.486224,-75.603231,240009
750003,45.486297,-75.603130,240010
750003,45.486351,-75.603039,240011
750003,45.486351,-75.603039,250001
750003,45.486397,-75.602964,250002
750003,45.486882,-75.603136,250003
750003,45.486954,-75.603149,250004
750003,45.487008,-75.603150,250005
750003,45.487084,-75.603119,250006
750003,45.487084,-75.603119,260001
750003,45.487161,-75.603088,260002
750003,45.488053,-75.602956,260003
750003,45.488332,-75.602921,260004
750003,45.488458,-75.602910,260005
750003,45.488638,-75.602899,260006
750003,45.488722,-75.602893,260007
750003,45.488722,-75.602893,270001
750003,45.488809,-75.602888,270002
750003,45.489052,-75.602916,270003
750003,45.489259,-75.602944,270004
750003,45.489340,-75.602957,270005
750003,45.489601,-75.603037,270006
750003,45.489843,-75.603091,270007
750003,45.490095,-75.603170,270008
750003,45.491128,-75.603475,270009
750003,45.491290,-75.603516,270010
750003,45.491314,-75.603526,270011
750003,45.491314,-75.603526,280001
750003,45.491380,-75.603555,280002
750003,45.491479,-75.603594,280003
750003,45.491676,-75.603686,280004
750003,45.491775,-75.603726,280005
750003,45.492071,-75.603882,280006
750003,45.492197,-75.603948,280007
750003,45.492323,-75.604026,280008
750003,45.492448,-75.604129,280009
750003,45.492565,-75.604233,280010
750003,45.492672,-75.604324,280011
750003,45.492797,-75.604453,280012
750003,45.492896,-75.604582,280013
750003,45.493003,-75.604724,280014
750003,45.493084,-75.604827,280015
750003,45.493360,-75.605278,280016
750003,45.493449,-75.605433,280017
750003,45.493512,-75.605574,280018
750003,45.493752,-75.606063,280019
750003,45.493797,-75.606153,280020
750003,45.493859,-75.606269,280021
750003,45.493939,-75.606398,280022
750003,45.494029,-75.606501,280023
750003,45.494109,-75.606605,280024
750003,45.494199,-75.606695,280025
750003,45.494297,-75.606786,280026
750003,45.494608,-75.607049,280027
750003,45.494608,-75.607049,290001
750003,45.495050,-75.607421,290002
750003,45.495140,-75.607486,290003
750003,45.495247,-75.607551,290004
750003,45.495346,-75.607616,290005
750003,45.495438,-75.607639,290006
750003,45.495438,-75.607639,300001
750003,45.495454,-75.607643,300002
750003,45.495571,-75.607683,300003
750003,45.495616,-75.607696,300004
750003,45.496830,-75.607875,300005
750003,45.496992,-75.607890,300006
750003,45.498215,-75.608057,300007
750003,45.498215,-75.608057,300008
750003,45.498215,-75.608057,310001
750003,45.498215,-75.608057,310002
750003,45.498856,-75.608142,310003
750003,45.498856,-75.608142,320001
750003,45.499366,-75.608210,320002
750003,45.499846,-75.608281,320003
750003,45.499846,-75.608281,330001
750003,45.500284,-75.608348,330002
750003,45.501012,-75.608458,330003
750003,45.501363,-75.608513,330004
750003,45.501734,-75.608577,330005
750003,45.501734,-75.608577,340001
750003,45.503341,-75.608854,340002
750003,45.504073,-75.608970,340003
750003,45.504073,-75.608970,350001
750003,45.504475,-75.609033,350002
750003,45.504790,-75.609062,350003
750003,45.505500,-75.609185,350004
750003,45.506040,-75.609254,350005
750003,45.506561,-75.609363,350006
750003,45.506624,-75.609376,350007
750003,45.506705,-75.609402,350008
750003,45.506750,-75.609416,350009
750003,45.506705,-75.610318,350010
750003,45.506705,-75.610318,360001
750003,45.506579,-75.612806,360002
750003,45.506578,-75.612985,360003
750003,45.506559,-75.613177,360004
750003,45.506531,-75.613331,360005
750003,45.506387,-75.613316,360006
750003,45.505784,-75.613233,360007
750003,45.505631,-75.613206,360008
750003,45.504873,-75.613100,360009
750003,45.504873,-75.613100,370001
750003,45.504435,-75.613039,370002
750003,45.504485,-75.612054,370003
750003,45.504592,-75.609551,370004
810169,45.404539,-75.794173,10001
810169,45.404797,-75.793449,10002
810169,45.405219,-75.792267,10003
810169,45.405881,-75.790410,10004
810169,45.405881,-75.790410,20001
810169,45.405990,-75.790105,20002
810169,45.406434,-75.788846,20003
810169,45.406434,-75.788846,30001
810169,45.406541,-75.788541,30002
810169,45.407092,-75.787015,30003
810169,45.407213,-75.786680,30004
810169,45.407213,-75.786680,40001
810169,45.407441,-75.786049,40002
810169,45.407734,-75.785261,40003
810169,45.408386,-75.783442,40004
810169,45.408537,-75.783006,40005
810169,45.408537,-75.783006,50001
810169,45.409286,-75.780848,50002
810169,45.409671,-75.779741,50003
810169,45.410488,-75.777465,50004
810169,45.410695,-75.776884,50005
810169,45.410695,-75.776884,60001
810169,45.411470,-75.774718,60002
810169,45.411755,-75.773903,60003
810169,45.411755,-75.773903,70001
810169,45.412048,-75.773065,70002
810169,45.413011,-75.770343,70003
810169,45.413461,-75.769084,70004
810169,45.413565,-75.768786,70005
810169,45.413565,-75.768786,80001
810169,45.413590,-75.768715,80002
810169,45.413921,-75.767633,80003
810169,45.414260,-75.766705,80004
810169,45.414306,-75.766577,80005
810169,45.414444,-75.766170,80006
810169,45.414480,-75.766069,80007
810169,45.414563,-75.765852,80008
810169,45.414636,-75.765623,80009
810169,45.414737,-75.765407,80010
810169,45.414810,-75.765255,80011
810169,45.414907,-75.765074,80012
810169,45.414907,-75.765074,90001
810169,45.415639,-75.763707,90002
810169,45.416089,-75.762861,90003
810169,45.416089,-75.762861,100001
810169,45.416259,-75.762540,100002
810169,45.416551,-75.761943,100003
810169,45.416752,-75.761562,100004
810169,45.417353,-75.760484,100005
810169,45.417426,-75.760370,100006
810169,45.417590,-75.760040,100007
810169,45.417699,-75.759862,100008
810169,45.417708,-75.759848,100009
810169,45.417708,-75.759848,110001
810169,45.417881,-75.759596,110002
810169,45.418091,-75.759228,110003
810169,45.419029,-75.757554,110004
810169,45.419111,-75.757414,110005
810169,45.419193,-75.757249,110006
810169,45.419321,-75.756957,110007
810169,45.419413,-75.756677,110008
810169,45.419477,-75.756473,110009
810169,45.419532,-75.756295,110010
810169,45.419607,-75.755951,110011
810169,45.419886,-75.754587,110012
810169,45.420045,-75.753807,110013
810169,45.420045,-75.753807,120001
810169,45.420109,-75.753491,120002
810169,45.420500,-75.751540,120003
810169,45.420557,-75.751252,120004
810169,45.420557,-75.751252,130001
810169,45.420733,-75.750355,130002
810169,45.421179,-75.748143,130003
810169,45.421179,-75.748143,140001
810169,45.421216,-75.747958,140002
810169,45.421281,-75.747640,140003
810169,45.421337,-75.747397,140004
810169,45.421601,-75.746086,140005
810169,45.421601,-75.746086,150001
810169,45.421728,-75.745460,150002
810169,45.421793,-75.745115,150003
810169,45.422072,-75.743713,150004
810169,45.422144,-75.743350,150005
810169,45.422144,-75.743350,160001
810169,45.422203,-75.743050,160002
810169,45.422417,-75.741979,160003
810169,45.422445,-75.741826,160004
810169,45.422576,-75.740946,160005
810169,45.422614,-75.740678,160006
810169,45.422652,-75.740346,160007
810169,45.422758,-75.739363,160008
810169,45.422828,-75.738662,160009
810169,45.422828,-75.738662,170001
810169,45.422863,-75.738304,170002
810169,45.422969,-75.737283,170003
810169,45.423132,-75.735712,170004
810169,45.423266,-75.734462,170005
810169,45.423362,-75.733542,170006
810169,45.423457,-75.732738,170007
810169,45.423505,-75.732253,170008
810169,45.423560,-75.732216,170009
810169,45.423723,-75.732026,170010
810169,45.423939,-75.731952,170011
810169,45.423998,-75.731925,170012
810169,45.423998,-75.731925,180001
810169,45.424186,-75.731836,180002
810169,45.424382,-75.731677,180003
810169,45.424690,-75.731399,180004
810169,45.425205,-75.731035,180005
810169,45.425630,-75.730747,180006
810169,45.425992,-75.730572,180007
810169,45.426172,-75.730473,180008
810169,45.426344,-75.730398,180009
810169,45.426506,-75.730323,180010
810169,45.426678,-75.730249,180011
810169,45.426858,-75.730187,180012
810169,45.427048,-75.730126,180013
810169,45.427435,-75.730029,180014
810169,45.427634,-75.729980,180015
810169,45.427832,-75.729944,180016
810169,45.429922,-75.729664,180017
810169,45.430200,-75.729619,180018
810169,45.430200,-75.729619,190001
810169,45.430363,-75.729593,190002
810169,45.430427,-75.729569,190003
810169,45.431219,-75.729477,190004
810169,45.431868,-75.729408,190005
810169,45.434544,-75.729008,190006
810169,45.434616,-75.728996,190007
810169,45.436589,-75.728715,190008
810169,45.437589,-75.728561,190009
810169,45.438166,-75.728479,190010
810169,45.438724,-75.728397,190011
810169,45.439760,-75.728257,190012
810169,45.440085,-75.728223,190013
810169,45.440426,-75.728265,190014
810169,45.440561,-75.728318,190015
810169,45.440560,-75.728446,190016
810169,45.440559,-75.728664,190017
810169,45.440594,-75.728817,190018
810169,45.440620,-75.728869,190019
810169,45.440665,-75.728933,190020
810169,45.440683,-75.728946,190021
810169,45.440719,-75.728960,190022
810169,45.440791,-75.728961,190023
810169,45.440890,-75.728936,190024
810169,45.441405,-75.728585,190025
810169,45.441740,-75.728385,190026
810169,45.441891,-75.728296,190027
810169,45.441891,-75.728296,200001
810169,45.441975,-75.728247,200002
810169,45.442101,-75.728185,200003
810169,45.442200,-75.728160,200004
810169,45.442326,-75.728136,200005
810169,45.442615,-75.728089,200006
810169,45.443552,-75.727948,200007
810169,45.443993,-75.727889,200008
810169,45.444041,-75.727886,200009
810169,45.444041,-75.727886,210001
810169,45.444425,-75.727857,210002
810169,45.445218,-75.727841,210003
810169,45.445731,-75.727848,210004
810169,45.445866,-75.727875,210005
810169,45.446044,-75.727904,210006
810169,45.446044,-75.727904,220001
810169,45.446126,-75.727917,220002
810169,45.446270,-75.727944,220003
810169,45.446764,-75.728091,220004
810169,45.447034,-75.728146,220005
810169,45.447313,-75.728226,220006
810169,45.448750,-75.728628,220007
810169,45.448776,-75.728795,220008
810169,45.448763,-75.729447,220009
810169,45.448778,-75.729933,220010
810169,45.448801,-75.730483,220011
810169,45.448788,-75.731123,220012
810169,45.448769,-75.731301,220013
810169,45.448769,-75.731340,220014
810169,45.448750,-75.731416,220015
810169,45.448723,-75.731505,220016
810169,45.448695,-75.731569,220017
810169,45.448659,-75.731632,220018
810169,45.448514,-75.731822,220019
810169,45.448187,-75.732266,220020
810169,45.448097,-75.732175,220021
810169,45.448026,-75.732097,220022
810169,45.447945,-75.732032,220023
810169,45.447865,-75.731980,220024
810169,45.447784,-75.731928,220025
810169,45.447694,-75.731914,220026
810169,45.447613,-75.731887,220027
810169,45.447586,-75.731874,220028
810169,45.447478,-75.731860,220029
810169,45.446876,-75.731724,220030
810169,45.446328,-75.731602,220031
810169,45.445950,-75.731533,220032
810169,45.445510,-75.731451,220033
810169,45.444393,-75.731488,220034
810169,45.443736,-75.731479,220035
810169,45.443520,-75.731451,220036
810169,45.443359,-75.731423,220037
810169,45.443188,-75.731370,220038
810169,45.442999,-75.731303,220039
810169,45.442802,-75.731211,220040
810169,45.442694,-75.731146,220041
810169,45.442569,-75.731068,220042
810169,45.442443,-75.730989,220043
810169,45.442372,-75.730925,220044
810169,45.442246,-75.730821,220045
810169,45.442130,-75.730704,220046
810169,45.442005,-75.730575,220047
810169,45.441889,-75.730458,220048
810169,45.441719,-75.730213,220049
810169,45.441594,-75.730045,220050
810169,45.441496,-75.729916,220051
810169,45.441407,-75.729749,220052
810169,45.441354,-75.729646,220053
810169,45.441274,-75.729478,220054
810169,45.441194,-75.729285,220055
810169,45.441035,-75.728836,220056
810169,45.440991,-75.728695,220057
810169,45.440903,-75.728374,220058
810169,45.440868,-75.728233,220059
810169,45.440842,-75.728066,220060
810169,45.440790,-75.727771,220061
810169,45.440747,-75.727323,220062
810169,45.440731,-75.727093,220063
810169,45.440724,-75.726812,220064
810169,45.440716,-75.726530,220065
810169,45.440727,-75.726249,220066
810169,45.440738,-75.725981,220067
810169,45.440748,-75.725866,220068
810169,45.440736,-75.724830,220069
810169,45.440776,-75.724191,220070
810169,45.440789,-75.723590,220071
810169,45.440848,-75.722773,220072
810169,45.440853,-75.721955,220073
810169,45.440856,-75.721533,220074
810169,45.440866,-75.721456,220075
810169,45.440876,-75.721303,220076
810169,45.440885,-75.721201,220077
810169,45.440895,-75.721137,220078
810169,45.440904,-75.721035,220079
810169,45.440950,-75.720869,220080
810169,45.440960,-75.720831,220081
810169,45.441005,-75.720729,220082
810169,45.441042,-75.720640,220083
810169,45.441123,-75.720526,220084
810169,45.441187,-75.720437,220085
810169,45.441314,-75.720298,220086
810169,45.441459,-75.720159,220087
810169,45.441549,-75.720071,220088
810169,45.441721,-75.719920,220089
810169,45.441911,-75.719807,220090
810169,45.442074,-75.719720,220091
810169,45.442155,-75.719670,220092
810169,45.442272,-75.719633,220093
810169,45.442408,-75.719596,220094
810169,45.442822,-75.719512,220095
810169,45.443263,-75.719492,220096
810169,45.445811,-75.719435,220097
810169,45.445991,-75.719411,220098
810169,45.446352,-75.719365,220099
810169,45.446532,-75.719316,220100
810169,45.446703,-75.719267,220101
810169,45.446884,-75.719205,220102
810169,45.447046,-75.719118,220103
810169,45.447200,-75.719056,220104
810169,45.447308,-75.718993,220105
810169,45.447498,-75.718881,220106
810169,45.447669,-75.718768,220107
810169,45.447823,-75.718667,220108
810169,45.448031,-75.718504,220109
810169,45.448330,-75.718265,220110
810169,45.449000,-75.717531,220111
810169,45.449571,-75.716938,220112
810169,45.449725,-75.716799,220113
810169,45.449888,-75.716660,220114
810169,45.450060,-75.716522,220115
810169,45.450223,-75.716409,220116
810169,45.450385,-75.716296,220117
810169,45.450458,-75.716258,220118
810169,45.450647,-75.716158,220119
810169,45.450828,-75.716084,220120
810169,45.450963,-75.716022,220121
810169,45.451143,-75.715973,220122
810169,45.451315,-75.715924,220123
810169,45.451486,-75.715875,220124
810169,45.451603,-75.715864,220125
810169,45.451973,-75.715817,220126
810169,45.452441,-75.715823,220127
810169,45.452837,-75.715841,220128
810169,45.454681,-75.715928,220129
810169,45.454861,-75.715930,220130
810169,45.456238,-75.715986,220131
810169,45.456994,-75.716011,220132
810169,45.456994,-75.716011,230001
810169,45.458128,-75.716048,230002
810169,45.458803,-75.716083,230003
810169,45.458866,-75.716083,230004
810169,45.460711,-75.716043,230005
810169,45.460901,-75.716020,230006
810169,45.461000,-75.715970,230007
810169,45.461090,-75.715932,230008
810169,45.461189,-75.715882,230009
810169,45.461216,-75.715870,230010
810169,45.461244,-75.715845,230011
810169,45.461253,-75.715832,230012
810169,45.461307,-75.715794,230013
810169,45.461361,-75.715744,230014
810169,45.461398,-75.715680,230015
810169,45.461443,-75.715617,230016
810169,45.461471,-75.715541,230017
810169,45.461526,-75.715388,230018
810169,45.461526,-75.715298,230019
810169,45.461536,-75.715196,230020
810169,45.461536,-75.715119,230021
810169,45.461528,-75.715043,230022
810169,45.461519,-75.714979,230023
810169,45.461502,-75.714902,230024
810169,45.461475,-75.714837,230025
810169,45.461368,-75.714695,230026
810169,45.461314,-75.714669,230027
810169,45.461260,-75.714643,230028
810169,45.461215,-75.714629,230029
810169,45.460425,-75.714312,230030
810169,45.460380,-75.714299,230031
810169,45.460219,-75.714220,230032
810169,45.460147,-75.714168,230033
810169,45.460075,-75.714103,230034
810169,45.460004,-75.714038,230035
810169,45.459941,-75.713961,230036
810169,45.459870,-75.713870,230037
810169,45.459843,-75.713819,230038
810169,45.459674,-75.713510,230039
810169,45.459520,-75.713674,230040
810169,45.459457,-75.713737,230041
810169,45.459366,-75.713839,230042
810169,45.459293,-75.713940,230043
810169,45.459221,-75.714054,230044
810169,45.459148,-75.714181,230045
810169,45.459084,-75.714308,230046
810169,45.459029,-75.714448,230047
810169,45.458974,-75.714588,230048
810169,45.458965,-75.714621,230049
810169,45.458965,-75.714621,240001
810169,45.458937,-75.714728,240002
810169,45.458900,-75.714881,240003
810169,45.458872,-75.715022,240004
810169,45.458854,-75.715124,240005
810169,45.458835,-75.715252,240006
810169,45.458834,-75.715392,240007
810169,45.458832,-75.715712,240008
810169,45.458849,-75.715904,240009
810169,45.458866,-75.716083,240010
810169,45.458892,-75.716224,240011
810169,45.458918,-75.716404,240012
810169,45.458962,-75.716571,240013
810169,45.459015,-75.716712,240014
810169,45.459068,-75.716841,240015
810169,45.459130,-75.716982,240016
810169,45.459192,-75.717111,240017
810169,45.459255,-75.717214,240018
810169,45.460217,-75.718786,240019
810169,45.460279,-75.718890,240020
810169,45.460431,-75.719135,240021
810169,45.460841,-75.719792,240022
810169,45.461087,-75.720167,240023
810169,45.461087,-75.720167,250001
810169,45.461188,-75.720321,250002
810169,45.461715,-75.721070,250003
810169,45.462250,-75.720398,250004
810169,45.462523,-75.720037,250005
810169,45.462523,-75.720037,260001
810169,45.462768,-75.719714,260002
810169,45.462877,-75.719562,260003
810169,45.463167,-75.719233,260004
810169,45.463702,-75.718601,260005
810169,45.463886,-75.718369,260006
810169,45.463886,-75.718369,270001
810169,45.464074,-75.718132,270002
810169,45.465053,-75.716916,270003
810169,45.465117,-75.716828,270004
810169,45.465180,-75.716752,270005
810169,45.465253,-75.716676,270006
810169,45.465334,-75.716600,270007
810169,45.465416,-75.716537,270008
810169,45.465497,-75.716500,270009
810169,45.465587,-75.716463,270010
810169,45.465678,-75.716438,270011
810169,45.465822,-75.716389,270012
810169,45.466074,-75.716328,270013
810169,45.466363,-75.716255,270014
810169,45.468092,-75.716085,270015
810169,45.468182,-75.716073,270016
810169,45.468272,-75.716036,270017
810169,45.468345,-75.715999,270018
810169,45.468372,-75.715999,270019
810169,45.468697,-75.715850,270020
810169,45.468778,-75.715812,270021
810169,45.468895,-75.715763,270022
810169,45.469049,-75.715701,270023
810169,45.469067,-75.715701,270024
810169,45.469029,-75.715892,270025
810169,45.468929,-75.716032,270026
810169,45.468884,-75.716172,270027
810169,45.468629,-75.716540,270028
810169,45.468594,-75.716565,270029
810169,45.468594,-75.716565,280001
810169,45.468593,-75.716565,280002
810169,45.468530,-75.716564,280003
810169,45.468476,-75.716525,280004
810169,45.468441,-75.716422,280005
810169,45.468441,-75.716371,280006
810169,45.468469,-75.716294,280007
810169,45.468487,-75.716282,280008
810169,45.468505,-75.716257,280009
810169,45.468876,-75.716018,280010
810169,45.468929,-75.716032,280011
810169,45.469029,-75.715892,280012
810169,45.469067,-75.715701,280013
810169,45.469094,-75.715688,280014
810169,45.469184,-75.715664,280015
810169,45.469373,-75.715666,280016
810169,45.469463,-75.715680,280017
810169,45.469553,-75.715707,280018
810169,45.469642,-75.715746,280019
810169,45.469815,-75.715429,280020
810169,45.469997,-75.715111,280021
810169,45.470252,-75.714718,280022
810169,45.470597,-75.714198,280023
810169,45.470933,-75.713703,280024
810169,45.471460,-75.712929,280025
810169,45.472905,-75.710785,280026
810169,45.473822,-75.709415,280027
810169,45.474313,-75.708679,280028
810169,45.474713,-75.708070,280029
810169,45.474840,-75.707880,280030
810169,45.475122,-75.707385,280031
810169,45.475341,-75.706965,280032
810169,45.475605,-75.706393,280033
810169,45.475788,-75.705960,280034
810169,45.475925,-75.705603,280035
810169,45.476090,-75.705106,280036
810169,45.476200,-75.704775,280037
810169,45.476348,-75.704214,280038
810169,45.476477,-75.703678,280039
810169,45.476856,-75.702058,280040
810169,45.476986,-75.701484,280041
810169,45.477180,-75.700616,280042
810169,45.477402,-75.699647,280043
810169,45.477615,-75.698754,280044
810169,45.477809,-75.697912,280045
810169,45.477812,-75.697898,280046
810169,45.477812,-75.697898,290001
810169,45.477920,-75.697452,290002
810169,45.478031,-75.696904,290003
810169,45.478234,-75.696036,290004
810169,45.478428,-75.695194,290005
810169,45.478586,-75.694454,290006
810169,45.478983,-75.692757,290007
810169,45.479205,-75.691749,290008
810169,45.479390,-75.690945,290009
810169,45.479788,-75.689248,290010
810169,45.480167,-75.687589,290011
810169,45.480194,-75.687462,290012
810169,45.480407,-75.686556,290013
810169,45.480592,-75.685778,290014
810169,45.480675,-75.685408,290015
810169,45.480758,-75.685127,290016
810169,45.480868,-75.684809,290017
810169,45.480923,-75.684643,290018
810169,45.480987,-75.684413,290019
810169,45.480979,-75.684234,290020
810169,45.481062,-75.683915,290021
810169,45.481183,-75.683372,290022
810169,45.481183,-75.683372,300001
810169,45.481210,-75.683252,300002
810169,45.481385,-75.682550,300003
810169,45.481450,-75.682282,300004
810169,45.481478,-75.682078,300005
810169,45.481525,-75.681707,300006
810169,45.481589,-75.681567,300007
810169,45.481608,-75.681363,300008
810169,45.481636,-75.681235,300009
810169,45.481719,-75.680839,300010
810169,45.481747,-75.680673,300011
810169,45.482246,-75.678543,300012
810169,45.482634,-75.676833,300013
810169,45.483096,-75.674816,300014
810169,45.483216,-75.674319,300015
810169,45.483244,-75.674204,300016
810169,45.485867,-75.662744,300017
810169,45.485960,-75.662348,300018
810169,45.486069,-75.662081,300019
810169,45.486079,-75.661940,300020
810169,45.486190,-75.661417,300021
810169,45.486212,-75.661320,300022
810169,45.486212,-75.661320,310001
810169,45.486255,-75.661136,310002
810169,45.486301,-75.660919,310003
810169,45.486430,-75.660306,310004
810169,45.486597,-75.659579,310005
810169,45.486791,-75.658724,310006
810169,45.489274,-75.647901,310007
810169,45.489587,-75.646650,310008
810169,45.489909,-75.645361,310009
810169,45.490019,-75.644991,310010
810169,45.490139,-75.644622,310011
810169,45.490230,-75.644328,310012
810169,45.490267,-75.644188,310013
810169,45.490268,-75.644073,310014
810169,45.490416,-75.643345,310015
810169,45.490662,-75.642311,310016
810169,45.490662,-75.642311,320001
810169,45.490711,-75.642107,320002
810169,45.490739,-75.641954,320003
810169,45.490766,-75.641813,320004
810169,45.490821,-75.641724,320005
810169,45.490869,-75.641251,320006
810169,45.490868,-75.641290,320007
810169,45.490886,-75.641328,320008
810169,45.490904,-75.641354,320009
810169,45.490913,-75.641380,320010
810169,45.490931,-75.641406,320011
810169,45.490958,-75.641419,320012
810169,45.490976,-75.641432,320013
810169,45.491003,-75.641445,320014
810169,45.491057,-75.641445,320015
810169,45.491075,-75.641433,320016
810169,45.491057,-75.641445,320017
810169,45.491020,-75.641496,320018
810169,45.491002,-75.641547,320019
810169,45.491002,-75.641611,320020
810169,45.491010,-75.641637,320021
810169,45.491010,-75.641663,320022
810169,45.491028,-75.641676,320023
810169,45.491037,-75.641701,320024
810169,45.491055,-75.641714,320025
810169,45.491064,-75.641727,320026
810169,45.491100,-75.641753,320027
810169,45.491145,-75.641741,320028
810169,45.491163,-75.641741,320029
810169,45.491181,-75.641728,320030
810169,45.491208,-75.641690,320031
810169,45.491217,-75.641652,320032
810169,45.491135,-75.641958,320033
810169,45.491070,-75.642188,320034
810169,45.491024,-75.642354,320035
810169,45.490932,-75.642698,320036
810169,45.490849,-75.643145,320037
810169,45.490821,-75.643259,320038
810170,45.490807,-75.643003,10001
810170,45.490413,-75.643735,10002
810170,45.490413,-75.643735,20001
810170,45.490331,-75.644099,20002
810170,45.490267,-75.644188,20003
810170,45.490230,-75.644328,20004
810170,45.490139,-75.644622,20005
810170,45.490019,-75.644991,20006
810170,45.489909,-75.645361,20007
810170,45.489587,-75.646650,20008
810170,45.489274,-75.647901,20009
810170,45.486791,-75.658724,20010
810170,45.486597,-75.659579,20011
810170,45.486430,-75.660306,20012
810170,45.486301,-75.660919,20013
810170,45.486309,-75.661162,20014
810170,45.486225,-75.661520,20015
810170,45.486145,-75.661906,20016
810170,45.486145,-75.661906,30001
810170,45.486133,-75.661966,30002
810170,45.486069,-75.662081,30003
810170,45.485960,-75.662348,30004
810170,45.485867,-75.662744,30005
810170,45.483244,-75.674204,30006
810170,45.483216,-75.674319,30007
810170,45.483096,-75.674816,30008
810170,45.482634,-75.676833,30009
810170,45.482246,-75.678543,30010
810170,45.481747,-75.680673,30011
810170,45.481719,-75.680839,30012
810170,45.481636,-75.681235,30013
810170,45.481608,-75.681363,30014
810170,45.481589,-75.681567,30015
810170,45.481597,-75.681746,30016
810170,45.481532,-75.682142,30017
810170,45.481494,-75.682385,30018
810170,45.481411,-75.682717,30019
810170,45.481208,-75.683559,30020
810170,45.481055,-75.684252,30021
810170,45.481055,-75.684252,40001
810170,45.481051,-75.684273,40002
810170,45.480987,-75.684413,40003
810170,45.480923,-75.684643,40004
810170,45.480868,-75.684809,40005
810170,45.480758,-75.685127,40006
810170,45.480675,-75.685408,40007
810170,45.480592,-75.685778,40008
810170,45.480407,-75.686556,40009
810170,45.480194,-75.687462,40010
810170,45.480167,-75.687589,40011
810170,45.479788,-75.689248,40012
810170,45.479390,-75.690945,40013
810170,45.479205,-75.691749,40014
810170,45.478983,-75.692757,40015
810170,45.478586,-75.694454,40016
810170,45.478428,-75.695194,40017
810170,45.478234,-75.696036,40018
810170,45.478031,-75.696904,40019
810170,45.477977,-75.697170,40020
810170,45.477977,-75.697170,50001
810170,45.477920,-75.697452,50002
810170,45.477809,-75.697912,50003
810170,45.477615,-75.698754,50004
810170,45.477402,-75.699647,50005
810170,45.477180,-75.700616,50006
810170,45.476986,-75.701484,50007
810170,45.476856,-75.702058,50008
810170,45.476477,-75.703678,50009
810170,45.476348,-75.704214,50010
810170,45.476200,-75.704775,50011
810170,45.476090,-75.705106,50012
810170,45.475925,-75.705603,50013
810170,45.475788,-75.705960,50014
810170,45.475605,-75.706393,50015
810170,45.475341,-75.706965,50016
810170,45.475122,-75.707385,50017
810170,45.474840,-75.707880,50018
810170,45.474713,-75.708070,50019
810170,45.474313,-75.708679,50020
810170,45.473822,-75.709415,50021
810170,45.472905,-75.710785,50022
810170,45.471460,-75.712929,50023
810170,45.470933,-75.713703,50024
810170,45.470597,-75.714198,50025
810170,45.470252,-75.714718,50026
810170,45.469997,-75.715111,50027
810170,45.469815,-75.715429,50028
810170,45.469642,-75.715746,50029
810170,45.469553,-75.715707,50030
810170,45.469463,-75.715680,50031
810170,45.469373,-75.715666,50032
810170,45.469184,-75.715664,50033
810170,45.469094,-75.715688,50034
810170,45.469067,-75.715701,50035
810170,45.469029,-75.715892,50036
810170,45.468929,-75.716032,50037
810170,45.468884,-75.716172,50038
810170,45.468629,-75.716540,50039
810170,45.468609,-75.716553,50040
810170,45.468609,-75.716553,60001
810170,45.468593,-75.716565,60002
810170,45.468530,-75.716564,60003
810170,45.468476,-75.716525,60004
810170,45.468441,-75.716422,60005
810170,45.468441,-75.716371,60006
810170,45.468469,-75.716294,60007
810170,45.468487,-75.716282,60008
810170,45.468505,-75.716257,60009
810170,45.468876,-75.716018,60010
810170,45.468929,-75.716032,60011
810170,45.469029,-75.715892,60012
810170,45.469067,-75.715701,60013
810170,45.469049,-75.715701,60014
810170,45.468895,-75.715763,60015
810170,45.468778,-75.715812,60016
810170,45.468697,-75.715850,60017
810170,45.468372,-75.715999,60018
810170,45.468345,-75.715999,60019
810170,45.468272,-75.716036,60020
810170,45.468182,-75.716073,60021
810170,45.468092,-75.716085,60022
